M87121956,2.8353602666683146,2.5809877767464986,1.4954015105874774,1.2000931639633416,0,1.8519193737069626,3.48497515556339,3.574243807929017,2.820396896704944,2.6441986189428635,3.6189534574755826,3.8635915670122802,3.8729260314558975,4.3534998837537975,2.7357497320884026,4.348893650209439,2.8331785124307305,2.379784246354444,4.5235233108394866,4.371820353718236,5.0110385443568335,2.9988013188402256,1.7222054691094937,2.0486444111444104,2.981929417815349,4.674294670966929,2.843166061138405,1.7394100837136979,3.44593523580778,2.520339176647225,2.9684518972599454,0,16.680031346604444,2.835360266668315,1.8295535861139711,3.95059117167942,2.9674973670873577,1.6910984739746482,1.3349178375398663,0,1.9831731448262193,4.14619146372687,4.870135105333598,5.03923870383348,2.15019823936732,5.76118296087567,3.5906736598331634,0,3.881504510505722,0,2.657684292102188,2.564174009550183,3.1235094323641297,0,4.7095969034504375,0,0,1.726704140873221,1.4111164676768524,3.2854057515142867,5.913957481817116,3.6648420926321488,1.694526195204227,0,4.506016111376805,3.6010019191183673,0,0,0,0,2.4343798745114524,2.8561936000016477,0,2.1750893064050953,1.5468614718614715,1.5432004830917874,1.349298245614035,1.194298245614035,1.7224193636264573,0,1.8091752490665531,0,1.219298245614035,1.8553520610796146,1.7800177321274626,0,0,0,0,1.5803572247612494,1.807174563482613,1.6423726986807479,2.195558973190552,0,0,3.512124972550668,2.0781926406926403,1.2575757575757576,1.2617643467643467,0,0,1.0,4.210161853969901,0,0,3.4807662495742973,3.0395269333349817,0,2.4539292892665734,0,0,0,2.9749655687736176,0,0,0,0,0,2.993170861870215,1.7980564155486756,0,0,0,0,0,2.4383614321694815,3.150638044446093,0,0,0,3.9578572957829903,0,0,2.744564439688278,0,0,0,1.9409319610558,2.292005723894268,0,2.37146508867892,0,0,0,3.064705743397355,0,2.144874243558999,0,2.360900152493852,0,0,0,1.244488361879666,2.2610208827120593,1.898569989951569,0,2.395178979598147,2.8077465465391156,2.997861884641733,4.518837113604529,2.1006159590241293,1.1928571428571428,2.0945087763973205,0,0,0,0,0,0,3.22382390571245,2.8071562169004616,1.255472202376227,2.3604539423424864,2.47382390571245,0,2.2032591935068715,0,0,0,3.086442713919493,0,1.8510161276251396,0,2.2580748595459923,0,3.0063249014487403,0,1.6332802657725256,2.2825111995067684,2.169988588281112,0,2.790360178087025,2.8274887049654844,2.57382390571245,3.3859961863260697,0,1.7814909228702334,2.723091304979849,0,0,0,0,0,0,1.2953083466241357,0,1.8209571480471398,3.272958690025798,2.9922597225018706,2.6829947057816277,2.2293293378971124,3.2945504443359352,3.5784285668192024,3.681097796479264,3.97082001372314,2.604842946344701,4.022303573619363,2.655342407452137,1.8385001965026195,3.746690074631249,3.661313496445074,4.584236686511839,2.2820100724818713,1.8110491692689836,2.123542129749223,2.5713394959830724,3.9634225168901147,2.2031102454477063,1.6122986164162634,2.949184956336272,2.404178815789267,2.5045630083710564,0,0,2.4343798745114524,2.072231423547213,3.2125048457398027,2.3981059575099817,1.78832454095612,1.4388980902138797,0,1.9693813810344551,0,0,0,2.4078762797803037,0,3.215154094469292,0,3.7048517754405554,0,2.719158457865551,2.5937672262901086,2.7730585868666364,4.491534123385381,4.1160163372191,0,3.3834509534168227,1.7758962228002477,1.522231423547213,3.2115299518904585,0,3.1688348472577674,1.8056411510745878,0,0,3.311400441663599,0,0,0,0,2.084451823306521,3.8697951868622944,3.439566017901386,3.134978832765753,2.647466592799072,3.581977261628419,3.9985230810313626,3.9395212641801622,4.498687808029291,3.045569763387307,4.505853357169144,2.624173576283306,2.186305985484878,4.412946387762563,4.149770664277242,4.961844303396888,2.7108732844333177,1.662205469109494,2.008789338680643,2.88608384954046,4.452244981525935,2.5541840082861746,1.5190177744512112,3.284744605708956,2.825992541279463,2.938386537782821,0,0,2.856193600001648,1.5238418444300796,2.8725457250531283,2.6785153142351272,1.4240619459659707,1.1055555555555554,0,1.95918324583632,3.721983142416577,3.825422992040638,4.01952659054052,1.921452512628983,4.8137571995822315,3.349608671965107,0,4.016436024524805,0,2.4303104482899873,2.4164704432657715,2.8281171231016433,4.914431679517232,4.481136957599187,0,3.384795850349955,1.550522516698987,1.1643790849673201,2.841570831203784,5.630735631203962,3.3694497833696615,1.441378556084438,0,3.3370565064450504,3.0805322300678335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2055473735886104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.800181826684845,0,0,0,0,0,2.2195400351282704,0,1.9520314764355016,1.9397417577212979,0,3.296959070658422,2.895611473135022,3.5569643736230327,1.9560226560455398,2.696576136282018,0,2.3512197229292395,0,0,3.7987479347931545,0,1.9399184059784405,2.0810348202995255,2.530711591104638,0,2.6431149687266324,2.439358811742921,2.8202712996509596,2.0156237719395613,0,0,7.700787541464731,2.175089306405096,3.051104323245203,0,2.69809745327568,2.7035222269788957,2.282063812766336,0,1.674670293238068,3.9360025891339716,0,0,2.9315499067867616,0,0,0,3.2845851287179193,0,2.5636993538141803,2.614123351860207,3.184589420487461,0,0,0,0,2.322860448097303,2.3957624429033224,3.5569007510072383,0,3.3896421323964243,2.7307594720179984,0,0,0,0,0,0,1.8593077657866384,1.1704545454545452,1.560446906035141,1.9996879283950222,0,1.8183399933399935,0,1.313528138528138,1.8793160872495236,0,0,0,0,2.50041198481601,0,2.5520386476268824,2.323250768839004,2.5804656554017176,0,0,0,2.4265188979338324,1.4913059163059164,1.7953406672446919,0,5.513368045131164,1.546861471861472,6.65109415144744,0,0,0,4.184831418746353,0,3.2565354651032394,0,0,0,0,0,0,0,0,0,0,2.6985550239083143,0,0,0,0,0,3.500117350470641,4.398530048883339,0,0,0,5.955749300220237,0,0,0,0,0,0,1.652662744141617,1.5126332562010307,1.3755952380952383,0,1.774796367078976,0,1.7347124335826112,0,1.903344211911987,0,0,0,2.1888089095287238,1.8865478220273617,2.289560361169373,1.9739686599277393,1.9154873465551214,0,0,4.289311004553152,1.5552426076339119,1.8839548578250356,1.4646297115337361,0,0,1.5432004830917874,5.766682862409534,0,0,4.142075496726654,3.609743063078431,0,0,0,0,0,3.6599067676650017,0,0,0,0,0,0,2.1043439148234544,0,0,0,0,3.424940658458581,2.864153627380286,3.734743063078431,0,0,0,4.544572122907491,0,0,0,0,0,0,1.353109243697479,1.7856436393507331,0,1.9123995247908292,0,1.13,2.0428624755017935,2.223335300087519,0,0,0,2.673832905140954,0,2.1319547832628327,1.9521346034426532,2.280574609914696,0,0,3.9061879830925514,2.1550888522313407,1.2735406698564595,1.5779924169397852,0,6.259143747742551,1.3492982456140352,5.000044031117134,0,0,3.9774619348508273,3.374257488892237,0,2.9093062214159513,0,0,0,3.708498539571644,0,0,0,0,0,0,2.2070302036992846,0,0,0,0,0,2.8502826813557864,3.5308132618863652,0,0,0,4.338032513223263,0,0,0,0,0,0,1.6842190835144124,0,1.7701813181608572,0,1.3127765064836001,1.967989423716977,1.8867257585874742,0,0,0,2.4461568230531077,1.4917337853015602,1.6787723785166235,1.5320700612260707,1.7023017902813296,0,0,3.4126299914918827,1.6953753833549228,1.4416666666666664,1.3741440278511217,0,0,1.194298245614035,3.9002443705768486,0,0,3.3746708213190897,2.830799926132405,0,2.3268799181533977,0,0,0,2.822133646877891,0,0,0,0,0,2.793675880811429,1.7918597742127151,0,0,0,0,0,2.2832058535383335,2.9419110372435164,3.200016745828765,0,0,3.749130288580414,0,0,0,0,0,0,0,1.3520986113939406,0,1.9523103060174,0,2.1400065691625785,0,0,0,1.709642242862057,0,2.3094319223567235,1.9847944283622032,2.0219174962128252,0,0,4.598977726719874,1.791111314090854,2.075362254069348,1.6775265369305614,0,0,1.7224193636264573,5.368282140324601,0,0,4.273521828172985,3.741897896549054,0,0,0,0,0,3.2393328970911313,3.013669968662228,0,4.876427635831661,0,0,0,2.1733063851017134,0,0,0,0,0,2.9671417941842417,3.848842340993498,0,0,0,4.6914030697384375,0,0,0,0,0,0,0,1.4587301587301584,0,0,0,2.2631102094337385,2.230766700619642,1.5779673542831438,0,0,0,0,0,1.48843923534326,1.9186837673685226,3.2128441451976295,0,0,0,4.679923507864684,6.767529756277773,0,5.788760298672413,0,1.9063516550364104,3.9363292638884344,4.332885151358907,0,0,0,0,0,5.650465248612655,0,1.9677060600973646,0,1.473130693718929,0,0,0,1.8849846270517356,1.812210753866764,1.6719187675070029,0,0,5.104216834717182,4.513250448162561,0,2.1084979348137245,1.8631203257756697,4.156705522499987,0,0,0,2.721459096459096,0,0,0,2.000427929135023,2.001535534468971,0,0,0,0,1.6421157059314955,0,2.3761750591076005,2.1218459117372164,2.1355211254124296,0,0,0,2.0208815982729025,2.1489868263781307,2.0534569752523044,0,0,1.8091752490665534,5.271064238114441,0,0,0,4.111346661005559,0,0,3.585941360716228,0,0,0,3.0483718408641005,0,4.604527879527879,0,0,3.3023062709681894,2.234648387039691,0,0,0,0,0,3.1397651618153497,4.218291105450003,0,0,0,5.92070266447921,0,0,0,0,0,0,0,0,0,2.5060180675712505,2.6875089779501544,1.930598933230512,0,0,0,0,0,1.846626369846184,2.1282994198931195,3.535753951662718,0,0,0,4.709044386985564,6.664710785367048,0,7.081109090175112,0,2.122804914398614,4.543290225361887,4.951140618768285,0,3.567917623124056,0,0,0,0,0,1.839605173172948,0,1.2441427853192557,0,0,0,2.0965947761618846,2.005674806154346,1.8689947908988158,0,0,0,5.153728137794159,0,0,1.998975728542837,4.797183212131587,0,0,0,2.87026862026862,6.485560101998458,0,1.9962620283053716,2.131785549752603,0,0,0,0,1.8790920248662273,2.0548833762220493,1.8853196066582796,2.420255018309938,0,0,3.7112233581585494,2.311173629391633,1.1435406698564594,1.5162075199146139,0,6.578748267764301,1.2192982456140353,4.545555596659323,0,0,3.753675254778981,3.270959530624901,0,2.5491688607209784,0,0,0,3.3385089396126673,0,0,0,0,0,3.3650877514402944,2.121856196644136,0,0,0,0,0,2.7367033378070658,3.4096581607618877,0,0,0,4.2168774120987855,0,0,0,0,0,0,0,0,0,0,0,0,2.8286358034810033,0,3.896637246482447,0,0,0,0,2.1662494969770507,0,0,0,1.8553520610796148,6.356903777337212,0,0,0,4.768948595264381,0,3.018686297362767,3.2650530626923806,0,0,0,0,0,4.273373337189126,0,0,3.1718812723224485,2.8325706757982303,0,0,0,0,0,3.7779005093633566,4.907639071454859,0,0,0,0,0,0,0,0,0,0,3.0440401117609595,0,0,0,1.6549503158835757,1.7476493110748315,1.5043138464542003,2.234523314264624,0,0,2.997606242463987,2.012949158286443,2.1290983820348117,1.5236345210180853,0,0,1.7800177321274626,3.4066082168061813,2.323851704312828,0,2.7389172405474307,2.632997105695071,0,0,2.6403415586277585,2.400466853408029,2.5260204263193473,2.0421247356666914,0,0,0,0,0,0,1.529197747382993,0,0,0,0,2.2291059385814664,2.033917019114985,2.695497105695071,2.366717715150975,0,0,3.386673576283306,3.10140758215028,2.7270485648474856,1.84323660086044,0,0,0,2.374344017910194,2.0379179336745126,0,2.3128198324860048,2.6120468081297257,2.7922736289525214,3.6474678537980636,2.2403291995507257,1.3519312988353234,1.9919225911014842,3.99197998081793,0,2.965796130702577,0,0,0,3.1307504299293223,2.8597003688792615,1.4361327999485893,2.270494019672912,2.369639318818211,0,2.1994017547619227,0,0,0,2.996482791249919,0,1.9405971146591283,0,2.3629373679296277,0,3.035419300790144,0,1.8315516134478982,2.4558666310964945,2.320090893642885,0,0,2.7344152291823565,2.480750429929322,3.166255707095753,0,2.008669061861119,2.623607572786465,0,0,0,0,0,0,1.5351678550207954,0,0,0,0,0,0,2.380319128326094,3.9989222174883916,0,3.7719189500729735,0,0,0,0,7.632886863953037,0,2.071572830764007,4.6044146417308145,4.774404721095896,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3159180688592444,0,0,0,0,4.635701512539746,4.974404721095895,0,0,0,5.1922618639530365,0,0,0,0,0,0,0,0,0,0,0,1.3127917833800185,1.9505180418996209,3.7080753201476866,0,0,0,0,0,0,7.054610407866987,0,1.5427036340852132,4.228836598343175,4.512062330943908,0,0,0,0,0,0,0,1.7082138439046335,0,2.0651665102613244,0,0,0,1.6922803074118866,1.3186479441274839,1.268225238813474,0,0,5.098205762675574,4.712062330943907,0,1.6307201570359466,1.653347426567241,4.788985407866985,0,0,0,0,0,0,0,3.2295095938588787,2.8405592343672823,2.399213080521129,0,0,0,2.141499960308009,0,0,0,0,0,7.090184441519635,0,0,0,5.132082398634982,6.968696492580085,0,0,0,0,0,2.784133715441765,0,4.342521367521368,0,0,0,3.069313813121863,0,0,0,0,0,4.081910829127759,5.270772874825457,0,0,0,6.980276776720665,0,0,0,0,0,0,1.944671153231188,1.7190472469180906,2.226750626045955,0,2.803820849424227,2.8770497550215532,2.117271802271802,1.9844413253242232,1.4761879623644327,0,0,1.5803572247612494,4.062038785598819,0,0,3.007977160948959,2.878705452265486,0,2.270826406024372,0,0,0,2.68033823640601,0,0,0,0,0,2.791544499407603,2.138776537235616,0,0,0,0,2.4102829075826304,2.392283540843575,2.978705452265486,2.9273821421570103,0,0,3.503215256187054,0,0,0,0,0,0,1.1986291486291485,1.8362153451079755,0,3.260401021407212,2.3179023539240258,2.1458240259008665,2.0202878390958885,1.9207246245326743,0,0,1.8071745634826133,2.317112958421008,2.381119286854244,3.340720783344621,2.185587028210867,1.773660577468627,0,1.707732941754437,2.688690922940148,3.0832241236575593,3.051642296472017,1.8988012320210466,3.26675608919361,3.9164246775969023,0,0,0,1.9062664367459763,1.5253607634718822,3.5800661819547273,0,0,0,0,1.3945106639146887,1.8361605774686272,2.226229747429101,0,0,2.393379828805525,0,2.9494530426573764,2.4087296320810245,0,0,0,1.7935580930936967,0,3.43234139721722,2.6065093964007,1.887036353963262,1.8727478790559282,1.6453888491968987,0,0,1.642372698680748,2.7763341906295187,2.376599989726251,0,2.520049685660803,2.120244447039776,0,1.9605815851990553,2.571292634953625,2.9144191122438525,2.80893439056718,1.9097054490007783,2.9208973602936443,0,0,0,0,2.0411260216055607,1.3994397686264024,0,0,0,0,0,1.631080832876162,2.1827444470397754,2.2381264904013585,0,0,2.720623234918563,0,2.967464504244353,2.2768293825720796,0,0,0,0,5.131747998729036,3.9580287787169097,1.2893217893217892,2.536303177657583,2.119260402480217,0,0,2.1955589731905523,3.91723784047706,3.3554937374454665,5.070662282803105,3.5488353809990856,2.868226706683317,15.140552983183772,3.103084237693402,0,0,0,2.7886348735083835,0,0,0,0,0,2.978749708564878,2.0082503738614923,0,0,0,0,0,2.23721155265604,2.9591357975924084,2.6421410544698807,0,0,3.8418845918501536,3.958911313481242,0,0,0,0,0,1.8668497252578955,3.6290992975133243,0,0,0,3.7778226675285493,0,0,6.3883108277801375,0,1.8387666971748675,4.41844831217326,4.814901944996254,0,0,0,0,0,5.742355770455718,0,1.7721637828545722,0,1.7548167293233083,0,0,0,1.9632019239217384,1.3756534386329784,1.328907203907204,0,0,0,5.014901944996254,0,1.6018379281537178,1.7140293916609708,4.765042001018663,0,0,0,0,0,0,2.0289882889728084,0,0,0,7.460132514544281,0,0,3.5159472450494107,3.1494980855581196,1.339505815821605,2.5627905977751166,2.7360021901043567,0,2.496337644983156,0,0,0,3.391068746641501,0,1.9029392045482163,0,2.037378888850022,0,3.483272669882577,0,1.6852033426956026,2.289989831985401,2.1885783318708554,0,3.075507035873201,3.196809846500248,2.8360021901043564,3.833770531004439,0,1.8231575895368999,2.674970084954604,0,0,0,0,0,0,4.39770260678083,3.4958128027173716,3.474366069946564,16.53392049127343,0,3.512124972550668,1.9746273394648006,3.1504464792696725,2.5266846887202914,1.3992057349255491,1.630472882810344,0,2.1407569009393863,4.456980770347641,4.182923313356749,4.466612326442046,2.2405180718261213,0,2.902722672271185,0,3.229586169873092,0,2.988614448211635,3.2976524423812075,2.435823627123937,4.0888082226119415,3.7858710389996895,0,3.2889169218079424,2.1226385817484887,1.692972882810344,3.3316843144361252,0,2.8629036907661334,1.4114279571477713,0,3.6259504341547673,3.488032551383944,8.377816056305758,0,0,2.4523679875696867,1.884089140993166,0,0,2.0781926406926403,4.364708120455081,0,0,3.8498770895485337,3.266887462851813,12.303111279311246,3.4576432622601665,0,0,0,2.920707947493222,0,0,0,0,0,3.3403285107396554,1.9120021776132963,0,0,0,0,3.6404969366547224,2.5097714489001466,3.3577965537609042,2.805557784798376,0,0,4.302373715729371,3.6056645602344886,0,0,0,0,0,1.5429331779331779,0,7.3801847239658125,1.2575757575757576,4.269593093166198,0,0,3.5015222750953794,3.0326954398301877,0,2.601303157228677,0,0,0,3.2551288537019585,0,0,0,0,0,3.3683802035179133,2.0997426219999373,0,0,0,0,0,2.497370870943976,3.1575051810782853,0,0,0,3.9647244324151836,0,0,3.387072324461219,0,0,0,0,0,1.2617643467643467,4.976420725817009,0,0,3.44836179644229,3.115309614705898,0,0,0,0,0,2.9723230204035147,0,0,0,0,0,0,1.9769012981006517,0,0,0,0,0,2.5251580995543836,3.226420725817009,3.4192977303577643,0,0,3.920865170261453,0,0,2.6090758055154333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2893288084464554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45476318494956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.210161853969902,0,0,3.4807662495742973,3.0395269333349817,0,2.4539292892665734,0,0,0,2.9749655687736176,0,0,0,0,0,2.993170861870215,1.7980564155486756,0,0,0,0,0,2.4383614321694815,3.150638044446093,0,0,0,3.9578572957829903,0,0,2.7445644396882782,0,0,0,2.8462618781810463,3.733216168935982,1.4430161943319841,1.3982415245573143,0,2.4187070553601293,3.5250643749095754,3.856282002311414,3.8226078230335188,1.8217559673442025,5.058670633690039,4.088550428948101,14.433775946275944,5.061532302907266,6.51838275073198,2.250058347449652,2.7907818344889277,3.588818088802609,7.122058687483795,6.684298032148759,17.80518682305507,3.8593056542715236,1.7998339079221433,1.3227564102564104,2.8001793866154085,7.477428373489924,4.266439259973742,1.4864317055493528,6.287044376465115,3.1634893872896965,3.2947245736719415,14.92725416811094,16.83970920383963,6.309478674919848,3.0923336742376972,2.5813809258000933,2.7469454051803623,0,2.5947733583381973,1.8278161870808929,1.4419607843137254,1.6188780775468081,2.050789757708926,2.532248346561093,0,4.092399267399268,0,2.4504243012666826,1.8722640511027235,2.35356983360786,3.064723294707815,0,0,4.516245225362872,1.7892564261061432,2.3236067555259234,2.6825714019905695,1.6419582397829806,0,3.355805439208075,3.1695219514411184,2.643563153671095,1.7419084570400363,1.6429378370167844,0,0,2.3256763661175426,2.725640411360224,2.878515314235127,0,2.6065250667804847,0,0,0,0,0,1.6514786338152,0,2.0339753479464813,0,3.5430785287983424,0,1.3809682860998653,1.8813808541039772,1.7972233418316554,0,2.986889252503433,3.3757698570779047,2.989626425346238,3.9220810388660303,2.399168921077931,1.493500726791802,3.1260733117931245,0,0,0,0,0,0,1.312314439946019,0,2.2598835259483643,3.7309251807703805,3.4562820023114127,3.7538599042855996,1.6945785151667503,5.008125317069208,3.1512652055804025,0,3.891403738661053,6.168115134026007,2.4977661951574994,2.6848511423740256,2.6340029039874238,4.654712903669423,4.327816365148158,0,2.9371840356710317,1.7117603586643833,1.2596828609986506,2.6492854276332145,5.370196735071844,3.1449213424619096,1.2577597840755734,5.844792787474397,2.9202492940496034,2.817740446687815,9.947397409353929,0,5.400153278094454,0,2.0972784839315577,3.596382822543812,3.6998226721678726,3.8939262706677553,1.7958521927562174,4.636966403518989,3.5821401725378443,0,4.337424637361243,0,2.404710128417222,2.30472293724582,3.0219749319594515,5.28143790475775,4.845092076813773,0,3.273048344330003,1.4387750106790353,1.0526315789473684,2.682637177997685,6.001018117079667,3.6038198532366885,1.3296310500644866,5.832006812960733,3.21621809133419,2.9640228192859768,0,0,5.695443587200552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.586993644824128,0,0,0,0,0,0,0,6.682161119549629,0,0,0,0,0,2.8668639996706604,0,3.11841814298177,2.360581128426153,0,2.70526840827779,0,3.268446663415703,0,1.7265440115440118,2.3453749636995282,2.898695842627731,0,0,0,0,2.0841398681613628,2.1575959442490182,2.7187405830639357,0,3.2051249322720983,2.525926306697028,0,2.859163220917251,0,0,8.162389422172032,0,1.7059987071751779,1.2635854341736694,2.5818132360702015,2.24698390555168,0,2.7192173023055375,0,1.9267491940299313,1.9839141525828832,2.173781099361595,0,0,0,3.6422438672438675,0,2.8344147467599474,3.5208977082429085,2.245929315782257,0,0,4.386496080458928,2.6931679495180636,1.7119121075003427,1.9698476360241066,0,5.473050500224412,2.174312452253629,1.4202521008403364,2.659577780607192,2.368762066759024,0,2.993601953601954,0,1.8796739405163214,0,2.601382386962882,3.6642571646906017,0,0,3.259816653934301,1.8790637521986358,3.1119638204932323,3.63544866897808,2.2584937611408202,0,3.9121704512526017,4.260494456523867,2.3839374852218973,1.6800543900543903,1.3958333333333333,0,0,1.752173202614379,2.5994625042999653,2.4140590689503734,0,2.8564407814407815,0,1.5090823099246908,2.2986828591085557,2.4434644990372547,0,0,0,3.070021645021645,2.3333006702513424,3.1164570293827256,3.8184411563668514,2.175517168589924,0,0,4.54348694391264,2.5171069967408637,1.4385243841126194,1.7799369747899163,0,4.945073404856014,1.766935107376284,3.2954854790432,4.157809532712965,7.428688441188441,5.144313791571107,4.358806558279077,1.9855917954830995,1.9106310155223198,0,0,0,9.96266665204165,2.734730711738834,1.6999745624745626,1.7314781895664244,1.774566768833073,6.655831971295315,0,2.0339049294931644,3.863037877301278,2.594827487900243,2.241869558316927,0,0,4.070986611427788,0,2.3774267399267397,0,2.723736616970302,3.196216379096901,2.589265206757467,0,0,0,3.1694805194805196,0,3.5150434859446293,4.572592400329196,2.475627598661096,0,0,6.123167730795832,1.7076531909483856,3.025057463983768,2.7911158679286143,0,0,2.665161064425771,0,1.5812288874359812,0,0,0,1.6099917854713248,1.5675580682311063,1.504871722316544,0,0,4.159217670203577,3.682140172537844,5.049505837361281,2.102740359056148,1.734935904533091,3.6191059845036557,0,3.150818808805307,0,3.1220802144715183,5.4309163059163055,0,0,2.3360347985347985,0,0,0,0,0,2.31025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11598922187212,2.021724734897773,1.8798717223165442,0,0,0,4.482869299244261,6.395403623654189,2.461831268147057,1.930073470669991,4.126324373581689,0,0,0,3.0070008493921536,6.469139023077378,0,0,0,0,0,0,2.16998556998557,0,0,0,0,0,0,0,0,0,0,0,0,1.3859649122807016,2.0651797312781293,3.7598152942115797,0,0,7.247659366777014,0,2.0077603676516715,2.329225014116318,2.0681614371703883,0,4.162218253911965,2.9448233863323376,0,2.429351025651335,0,0,8.422866867432084,3.6686313359842773,0,0,0,0,2.681333430090234,1.5856480793551733,2.2520913582984523,2.1864116417824855,0,0,3.05931060963535,3.2639263577764717,2.7245852358855456,1.9646157935631618,0,0,3.443335096276273,1.7415185375863127,1.6557372151412402,0,2.9807037492668464,3.564961520534275,3.1128840228685424,0,2.3451853215011105,1.2036647992530345,3.0700518550363745,0,3.1082293801256653,3.5617325436288287,3.6242368742368742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.032967032967033,0,0,0,0,0,5.0450920768137735,0,1.4692982456140353,1.5344136857294752,4.92650233322403,0,4.461550619459196,0,2.116300366300366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8919206187333653,0,0,0,0,2.1478529640294344,1.386143431731667,2.182581176810716,0,0,1.836219825925708,4.430444332051158,2.934538191426736,2.4234833149306834,0,0,4.508288198729376,2.618263174807893,6.201018117079667,3.7149309643477992,1.2769994711171182,5.767632809770942,3.144899643699953,2.9072245736719418,0,0,5.642812008253184,0,0,3.1576205565565783,2.6383149746628476,2.3185299637998624,2.3280798235132596,0,0,3.2197961352373117,2.0077403590561484,6.12409504015659,0,0,0,1.9725644238802134,0,0,3.6518967763136114,0,0,3.8234697023970527,3.0468559218559212,0,0,7.276541473570906,3.70756198136229,3.532270361217729,11.442798747146572,0,6.833288198729374,0,0,0,0,2.2754901960784313,2.0105725973373034,0,5.171859119141728,2.2113795518207287,0,0,2.1539772319184083,0,0,0
