M87121956,0.5883458646616542,0.8996212121212122,0.7777777777777778,0.6417797888386124,0.5916515426497277,0.7222222222222222,0.7166666666666667,0.8888888888888888,0.8666666666666667,0.8709677419354839,0.8689075630252101,0.8301075268817204,0.7770114942528735,0.7956989247311828,0.7561576354679803,0.875,0.8814229249011858,0.8015873015873016,0.7642642642642643,0.9473684210526315,0.93,0.7753623188405797,0.8924731182795699,0.7030527289546716,0.7530454042081949,0.7224157955865272,0.8933333333333333,0.7571428571428571,0.6072676450034941,0.7638691322901849,0.8235294117647058,0.9075268817204301,0.9285714285714286,0.6666666666666666,0.8996212121212122,0.5197115384615385,0.7357357357357357,0.8011363636363636,0.5777374470659408,0.5734463276836158,0.6785714285714286,0.7061556329849012,0.7379032258064516,0.7931034482758621,0.7862068965517242,0.6172549019607844,0.7103448275862069,0.7870967741935484,0.6617647058823529,0.7376344086021506,0.8354978354978355,0.655592469545958,0.7191919191919192,0.7428571428571429,0.894927536231884,0.8966666666666666,0.8571428571428571,0.7586206896551724,0.6212438853948288,0.5644808743169399,0.6644518272425249,0.9122807017543859,0.7784946236559139,0.5452141723955579,0.7292307692307692,0.7215909090909091,0.7518939393939394,0.8901098901098901,0.6666666666666666,0.9631578947368421
M87165017,0.5061224489795918,0.9264069264069265,0.8338461538461538,0.591025641025641,0.5465116279069767,0.6944444444444444,0.5978835978835979,0.7323076923076923,0.8441558441558441,0.8188405797101449,0.5690690690690691,0.7272727272727273,0.671264367816092,0.8051948051948052,0.6571428571428571,0.8656126482213439,0.6931216931216931,0.6924731182795699,0.782608695652174,0.9368421052631579,0.9090909090909091,0.6666666666666666,0.7430830039525692,0.5760743321718932,0.6723484848484849,0.5663865546218487,0.7719298245614035,0.8181818181818182,0.523671497584541,0.6365591397849463,0.8656126482213439,0.9047619047619048,0.8,0.6666666666666666,0.8221343873517787,0.4506531204644412,0.6733333333333333,0.8695652173913043,0.5516840882694541,0.6291291291291291,0.6727272727272727,0.7192982456140351,0.61,0.8169934640522876,0.7186147186147186,0.48615725359911405,0.6017316017316018,0.7633333333333333,0.5583333333333333,0.6406926406926406,0.8235294117647058,0.5665322580645161,0.6298850574712643,0.7118226600985221,0.8888888888888888,0.746031746031746,0.9333333333333333,0.7095238095238096,0.6731182795698925,0.5538461538461539,0.4925775978407557,0.7566666666666667,0.753968253968254,0.5516840882694541,0.6619047619047619,0.6753246753246753,0.8157894736842105,0.7472527472527473,0.6071428571428571,1.0
M87128444,0.5811764705882353,0.7777777777777778,0.8092691622103387,0.6054421768707483,0.6396135265700483,0.6071428571428571,0.6492063492063492,0.7630769230769231,0.8210526315789474,0.792022792022792,0.6571428571428571,0.7028985507246377,0.7333333333333333,0.7028985507246377,0.8433333333333334,0.8333333333333334,0.7137096774193549,0.7717391304347826,0.87,1.0,0.8086021505376344,0.6888888888888889,0.8666666666666667,0.6538908246225319,0.6437632135306554,0.6168327796234773,0.8677248677248677,0.8433333333333334,0.6020408163265306,0.6190476190476191,0.7804232804232805,0.9315789473684211,0.8888888888888888,0.8095238095238095,0.8695652173913043,0.5212121212121212,0.7399193548387096,0.8333333333333334,0.7051282051282052,0.5764705882352941,0.7619047619047619,0.6671408250355618,0.6584615384615384,0.7748917748917749,0.7835497835497836,0.5719806763285025,0.5933333333333334,0.7566137566137566,0.5904761904761905,0.7225806451612903,0.8830409356725146,0.6538461538461539,0.7237903225806451,0.8181818181818182,0.9333333333333333,0.81,0.8888888888888888,0.7540229885057471,0.6363636363636364,0.6059204440333025,0.6090808416389811,0.8624338624338624,0.7222222222222222,0.6533776301218162,0.780952380952381,0.6947368421052632,0.7677419354838709,0.8611111111111112,0.6785714285714286,0.8631578947368421
M87144889,0.502177068214804,0.9047619047619048,0.857707509881423,0.5416666666666666,0.5578168362627197,0.7222222222222222,0.7207977207977208,0.7644927536231884,0.8666666666666667,0.8221343873517787,0.6086369770580297,0.8051948051948052,0.6301075268817204,0.7865612648221344,0.6923076923076923,0.861904761904762,0.7065527065527065,0.6714285714285714,0.7619047619047619,1.0,0.8263157894736842,0.8363636363636363,0.7065527065527065,0.6934046345811051,0.580338266384778,0.5960170697012802,0.7833333333333333,0.7904761904761904,0.6128205128205129,0.6470588235294118,0.7034482758620689,0.8379446640316206,0.7727272727272727,0.7142857142857143,0.8095238095238095,0.4315177154944474,0.7222222222222222,0.8458498023715415,0.6192307692307693,0.5719806763285025,0.5555555555555556,0.7126436781609196,0.79,0.7019704433497537,0.8428571428571429,0.5951219512195122,0.7857142857142857,0.7008547008547008,0.7445887445887446,0.6714285714285714,0.8823529411764706,0.6689655172413793,0.680952380952381,0.7509881422924901,0.8571428571428571,0.8304093567251462,0.8954248366013072,0.775,0.6256410256410256,0.5565656565656566,0.5756097560975609,0.8,0.6851851851851852,0.5636363636363636,0.6713709677419355,0.6707692307692308,0.7057471264367816,0.7435897435897436,0.75,1.0
M87192333,0.5493863237872589,0.9126984126984127,0.9090909090909091,0.6688815060908084,0.6087542087542087,0.8222222222222222,0.7272727272727273,0.813655761024182,0.8857142857142857,0.8438438438438438,0.7735191637630662,0.8840336134453781,0.7282608695652174,0.8638655462184874,0.780952380952381,0.9118279569892473,0.8232118758434548,0.7723577235772358,0.6501501501501501,1.0,0.8184615384615385,0.9338235294117647,0.8790896159317212,0.685374149659864,0.7674418604651163,0.7549361207897793,0.7977207977207977,0.7645502645502645,0.631578947368421,0.8349928876244666,0.8250355618776671,0.9015873015873016,0.8333333333333334,0.9333333333333333,0.9095238095238095,0.5099846390168971,0.8178137651821862,0.9393939393939394,0.7494252873563219,0.6094276094276094,0.6785714285714286,0.7251461988304093,0.7120708748615725,0.7514518002322881,0.7398373983739838,0.6123680241327301,0.8221906116642959,0.7037037037037037,0.8131868131868132,0.65,0.8421052631578947,0.6919540229885057,0.7181818181818181,0.8333333333333334,0.8545454545454545,0.8007246376811594,0.8589743589743589,0.7575757575757576,0.6486274509803922,0.5868794326241135,0.5995475113122172,0.8615384615384616,0.8333333333333334,0.6571428571428571,0.7975708502024291,0.7251461988304093,0.7619047619047619,0.7878787878787878,0.75,1.0
M87150639,0.4605171208944794,0.7586206896551724,0.8761904761904762,0.5884615384615385,0.5644599303135889,0.7714285714285715,0.6061538461538462,0.7216748768472906,0.9239766081871345,0.7846153846153846,0.5714285714285714,0.8333333333333334,0.6,0.717391304347826,0.6190476190476191,0.847953216374269,0.6524216524216524,0.678030303030303,0.7681159420289855,0.8,0.7922077922077922,0.875,0.8221343873517787,0.6975806451612904,0.5656213704994193,0.5641025641025641,0.6984615384615385,0.7747035573122529,0.6817204301075269,0.5831932773109244,0.6850574712643678,0.8221343873517787,0.7818181818181819,0.6666666666666666,0.7142857142857143,0.4538961038961039,0.782608695652174,0.8102766798418972,0.5365853658536586,0.5079787234042553,0.6043956043956044,0.6231884057971014,0.6379310344827587,0.9105263157894737,0.7008547008547008,0.5222222222222223,0.8238095238095238,0.5665024630541872,0.7878787878787878,0.616600790513834,0.8095238095238095,0.6349206349206349,0.6095238095238096,0.8161764705882353,0.8333333333333334,0.7193675889328063,0.935672514619883,0.6216931216931217,0.7753623188405797,0.5050878815911193,0.6024955436720143,0.6528735632183909,0.7046153846153846,0.5675675675675675,0.8142857142857143,0.7066666666666667,0.8311688311688312,0.75,0.7272727272727273,1.0
M87115498,0.5295081967213114,0.8153846153846154,0.8031746031746032,0.6168359941944848,0.5902597402597403,0.6666666666666666,0.7978494623655914,0.7246376811594203,0.7328042328042328,0.732620320855615,0.6352941176470588,0.7426470588235294,0.7428571428571429,0.8,0.6987522281639929,0.7894736842105263,0.7462365591397849,0.8970588235294118,0.7282282282282282,0.9486166007905138,0.9074074074074074,0.8,0.8893280632411067,0.5960866526904263,0.6963414634146341,0.6529160739687055,0.8399014778325123,0.8413793103448276,0.557773744706594,0.6680161943319838,0.7031746031746032,0.7962962962962963,0.8928571428571429,0.6909090909090909,0.7931034482758621,0.5668481548699335,0.7973484848484849,0.7904761904761904,0.6321568627450981,0.602020202020202,0.6666666666666666,0.7092436974789916,0.8078817733990148,0.786096256684492,0.8174603174603174,0.6951219512195121,0.6201201201201201,0.7424242424242424,0.7419354838709677,0.7102272727272727,0.8465608465608465,0.7859848484848485,0.8658008658008658,0.7567567567567568,0.9,0.9696969696969697,0.8444444444444444,0.8689458689458689,0.6197387518142236,0.6059506531204645,0.6130952380952381,0.8586956521739131,0.7582582582582582,0.5943396226415094,0.7310924369747899,0.6549707602339181,0.7439544807965861,0.8928571428571429,0.6944444444444444,0.9239130434782609
M87115517,0.4906122448979592,0.9209486166007905,0.8300653594771242,0.6234817813765182,0.5756410256410256,0.7777777777777778,0.6584615384615384,0.7222222222222222,0.8659420289855072,0.857707509881423,0.64349376114082,0.7150997150997151,0.5217391304347826,0.71,0.6282051282051282,0.8744588744588745,0.7058823529411765,0.7056451612903226,0.6190476190476191,0.8571428571428571,0.8166666666666667,0.8157894736842105,0.7222222222222222,0.655241935483871,0.6696696696696697,0.5775978407557355,0.6631578947368421,0.6842105263157895,0.540420819490587,0.6126984126984127,0.6995967741935484,0.7724867724867724,0.6666666666666666,0.7142857142857143,0.791005291005291,0.42907058001397624,0.8398268398268398,0.7953216374269005,0.5371794871794872,0.5269230769230769,0.6222222222222222,0.6433333333333333,0.64,0.8398268398268398,0.7046153846153846,0.5746031746031746,0.6123076923076923,0.549407114624506,0.6190476190476191,0.675,0.8047619047619048,0.6401515151515151,0.6537634408602151,0.8181818181818182,0.9,0.7802197802197802,0.8681318681318682,0.7058823529411765,0.6203208556149733,0.5439024390243903,0.5230769230769231,0.6600790513833992,0.6442687747035574,0.44642857142857145,0.6702898550724637,0.7095238095238096,0.8526315789473684,0.6388888888888888,0.6785714285714286,0.989010989010989
M87102217,0.5376623376623376,0.7523809523809524,0.9230769230769231,0.6647342995169082,0.6125490196078431,0.7083333333333334,0.7561576354679803,0.810752688172043,0.8669950738916257,0.8689655172413793,0.6747967479674797,0.7462365591397849,0.680672268907563,0.7941176470588235,0.616600790513834,0.8719211822660099,0.7087087087087087,0.8146167557932263,0.8152709359605911,0.8,0.8461538461538461,0.7802197802197802,0.8229885057471265,0.6502415458937199,0.7732732732732732,0.6487179487179487,0.8275862068965517,0.8091168091168092,0.6733615221987315,0.8022988505747126,0.7415329768270945,0.8571428571428571,0.8095238095238095,0.7142857142857143,0.821969696969697,0.4979544126241964,0.7463054187192119,0.8129032258064516,0.6882591093117408,0.5622895622895623,0.6727272727272727,0.7210144927536232,0.7266666666666667,0.861904761904762,0.7753623188405797,0.5551020408163265,0.7033333333333334,0.7218390804597701,0.672514619883041,0.7142857142857143,0.8897058823529411,0.7056451612903226,0.6318840579710145,0.7783251231527094,1.0,0.87,0.9191176470588235,0.6857142857142857,0.5646401118099231,0.5401002506265664,0.5978407557354926,0.843915343915344,0.87,0.5448051948051948,0.7272727272727273,0.7435897435897436,0.7512315270935961,0.8205128205128205,0.6785714285714286,0.8379446640316206
M87117167,0.548051948051948,0.8018018018018018,0.7026515151515151,0.6228571428571429,0.5943396226415094,0.6818181818181818,0.7267267267267268,0.8176638176638177,0.7582582582582582,0.8057040998217468,0.6573170731707317,0.7483870967741936,0.7166666666666667,0.6397058823529411,0.7272727272727273,0.7557354925775979,0.8306451612903226,0.9696969696969697,0.7045454545454546,0.8214285714285714,0.8,0.7555555555555555,0.9696969696969697,0.6614246068455134,0.7576923076923077,0.6966966966966966,0.7720797720797721,0.796923076923077,0.601063829787234,0.6858974358974359,0.7428571428571429,0.9145299145299145,0.8416666666666667,0.6944444444444444,0.8891129032258065,0.48028673835125446,0.7075630252100841,0.8430769230769231,0.7310606060606061,0.5828092243186582,0.6666666666666666,0.7354497354497355,0.6523809523809524,0.6890756302521008,0.7833333333333333,0.6012950971322849,0.6047430830039525,0.7538461538461538,0.7428571428571429,0.6702898550724637,0.8,0.6714285714285714,0.7641129032258065,0.7032258064516129,0.8105263157894737,0.7952380952380952,0.8974358974358975,0.8235294117647058,0.6277551020408163,0.56743535988819,0.5629251700680272,0.758893280632411,0.8537549407114624,0.5624092888243831,0.6551724137931034,0.6190476190476191,0.6897435897435897,0.803030303030303,0.6071428571428571,0.729064039408867
